course_id,date,enrollment,capacity,day_of_week,days_since_start,will_close_in_24h
CSC089,2023-09-20,52,158,2,19,0
CSC089,2023-09-21,57,158,3,20,0
CSC089,2023-09-22,53,158,4,21,0
CSC089,2023-09-23,59,158,5,22,0
CSC089,2023-09-24,57,158,6,23,0
CSC089,2023-09-25,62,158,0,24,0
CSC089,2023-09-26,61,158,1,25,0
CSC089,2023-09-27,59,158,2,26,0
CSC089,2023-09-28,61,158,3,27,0
CSC089,2023-09-29,62,158,4,28,0
CSC089,2023-09-30,64,158,5,29,0
CSC089,2023-10-01,65,158,6,30,0
CSC089,2023-10-02,67,158,0,31,0
CSC089,2023-10-03,70,158,1,32,0
CSC089,2023-10-04,69,158,2,33,0
CSC089,2023-10-05,71,158,3,34,0
CSC089,2023-10-06,75,158,4,35,0
CSC089,2023-10-07,76,158,5,36,0
CSC089,2023-10-08,76,158,6,37,0
CSC089,2023-10-09,78,158,0,38,0
CSC089,2023-10-10,82,158,1,39,0
CSC089,2023-10-11,82,158,2,40,0
CSC089,2023-10-12,83,158,3,41,0
CSC089,2023-10-13,88,158,4,42,0
CSC089,2023-10-14,91,158,5,43,0
CSC089,2023-10-15,87,158,6,44,0
CSC089,2023-10-16,94,158,0,45,0
CSC089,2023-10-17,92,158,1,46,0
CSC089,2023-10-18,95,158,2,47,0
CSC089,2023-10-19,97,158,3,48,0
CSC089,2023-10-20,96,158,4,49,0
CSC089,2023-10-21,101,158,5,50,0
CSC089,2023-10-22,102,158,6,51,0
CSC089,2023-10-23,103,158,0,52,0
CSC089,2023-10-24,105,158,1,53,0
CSC089,2023-10-25,107,158,2,54,0
CSC089,2023-10-26,109,158,3,55,0
CSC089,2023-10-27,108,158,4,56,0
CSC089,2023-10-28,110,158,5,57,0
CSC089,2023-10-29,111,158,6,58,0
CSC089,2023-10-30,116,158,0,59,0
CSC089,2023-10-31,117,158,1,60,0
CSC089,2023-11-01,116,158,2,61,0
CSC089,2023-11-02,117,158,3,62,0
CSC089,2023-11-03,120,158,4,63,0
CSC089,2023-11-04,121,158,5,64,0
CSC089,2023-11-05,124,158,6,65,0
CSC089,2023-11-06,122,158,0,66,0
CSC089,2023-11-07,125,158,1,67,0
CSC089,2023-11-08,126,158,2,68,0
CSC089,2023-11-09,127,158,3,69,0
CSC089,2023-11-10,128,158,4,70,0
CSC089,2023-11-11,129,158,5,71,0
CSC089,2023-11-12,129,158,6,72,0
CSC089,2023-11-13,129,158,0,73,0
CSC089,2023-11-14,135,158,1,74,0
CSC089,2023-11-15,133,158,2,75,0
CSC089,2023-11-16,133,158,3,76,0
CSC089,2023-11-17,133,158,4,77,0
CSC089,2023-11-18,137,158,5,78,0
CSC089,2023-11-19,136,158,6,79,0
CSC089,2023-11-20,136,158,0,80,0
CSC089,2023-11-21,139,158,1,81,0
CSC089,2023-11-22,140,158,2,82,0
CSC089,2023-11-23,142,158,3,83,0
CSC089,2023-11-24,143,158,4,84,0
CSC089,2023-11-25,143,158,5,85,0
CSC089,2023-11-26,141,158,6,86,0
CSC089,2023-11-27,143,158,0,87,0
CSC089,2023-11-28,143,158,1,88,0
CSC089,2023-11-29,147,158,2,89,0
CSC090,2023-09-01,11,139,4,0,0
CSC090,2023-09-02,11,139,5,1,0
CSC090,2023-09-03,12,139,6,2,0
CSC090,2023-09-04,9,139,0,3,0
CSC090,2023-09-05,10,139,1,4,0
CSC090,2023-09-06,11,139,2,5,0
CSC090,2023-09-07,11,139,3,6,0
CSC090,2023-09-08,11,139,4,7,0
CSC090,2023-09-09,10,139,5,8,0
CSC090,2023-09-10,11,139,6,9,0
CSC090,2023-09-11,12,139,0,10,0
CSC090,2023-09-12,13,139,1,11,0
CSC090,2023-09-13,11,139,2,12,0
CSC090,2023-09-14,12,139,3,13,0
CSC090,2023-09-15,11,139,4,14,0
CSC090,2023-09-16,12,139,5,15,0
CSC090,2023-09-17,12,139,6,16,0
CSC090,2023-09-18,12,139,0,17,0
CSC090,2023-09-19,14,139,1,18,0
CSC090,2023-09-20,13,139,2,19,0
CSC090,2023-09-21,16,139,3,20,0
CSC090,2023-09-22,16,139,4,21,0
CSC090,2023-09-23,18,139,5,22,0
CSC090,2023-09-24,16,139,6,23,0
CSC090,2023-09-25,18,139,0,24,0
CSC090,2023-09-26,20,139,1,25,0
CSC090,2023-09-27,22,139,2,26,0
CSC090,2023-09-28,21,139,3,27,0
CSC090,2023-09-29,23,139,4,28,0
CSC090,2023-09-30,23,139,5,29,0
CSC090,2023-10-01,25,139,6,30,0
CSC090,2023-10-02,28,139,0,31,0
CSC090,2023-10-03,30,139,1,32,0
CSC090,2023-10-04,35,139,2,33,0
CSC090,2023-10-05,34,139,3,34,0
CSC090,2023-10-06,37,139,4,35,0
CSC090,2023-10-07,43,139,5,36,0
CSC090,2023-10-08,44,139,6,37,0
CSC090,2023-10-09,49,139,0,38,0
CSC090,2023-10-10,49,139,1,39,0
CSC090,2023-10-11,56,139,2,40,0
CSC090,2023-10-12,59,139,3,41,0
CSC090,2023-10-13,61,139,4,42,0
CSC090,2023-10-14,66,139,5,43,0
CSC090,2023-10-15,70,139,6,44,0
CSC090,2023-10-16,75,139,0,45,0
CSC090,2023-10-17,77,139,1,46,0
CSC090,2023-10-18,83,139,2,47,0
CSC090,2023-10-19,85,139,3,48,0
CSC090,2023-10-20,90,139,4,49,0
CSC090,2023-10-21,92,139,5,50,0
CSC090,2023-10-22,99,139,6,51,0
CSC090,2023-10-23,102,139,0,52,0
CSC090,2023-10-24,105,139,1,53,0
CSC090,2023-10-25,108,139,2,54,0
CSC090,2023-10-26,110,139,3,55,0
CSC090,2023-10-27,111,139,4,56,0
CSC090,2023-10-28,115,139,5,57,0
CSC090,2023-10-29,118,139,6,58,0
CSC090,2023-10-30,119,139,0,59,0
CSC090,2023-10-31,122,139,1,60,0
CSC090,2023-11-01,122,139,2,61,0
CSC090,2023-11-02,125,139,3,62,0
CSC090,2023-11-03,126,139,4,63,0
CSC090,2023-11-04,128,139,5,64,0
CSC090,2023-11-05,129,139,6,65,0
CSC090,2023-11-06,130,139,0,66,0
CSC090,2023-11-07,129,139,1,67,0
CSC090,2023-11-08,130,139,2,68,0
CSC090,2023-11-09,132,139,3,69,0
CSC090,2023-11-10,133,139,4,70,1
CSC090,2023-11-11,134,139,5,71,1
CSC090,2023-11-12,132,139,6,72,0
CSC090,2023-11-13,134,139,0,73,1
CSC090,2023-11-14,133,139,1,74,1
CSC090,2023-11-15,135,139,2,75,1
CSC090,2023-11-16,135,139,3,76,1
CSC090,2023-11-17,136,139,4,77,1
CSC090,2023-11-18,136,139,5,78,1
CSC090,2023-11-19,135,139,6,79,1
CSC090,2023-11-20,138,139,0,80,1
CSC090,2023-11-21,138,139,1,81,1
CSC090,2023-11-22,138,139,2,82,1
CSC090,2023-11-23,138,139,3,83,1
CSC090,2023-11-24,137,139,4,84,1
CSC090,2023-11-25,138,139,5,85,1
CSC090,2023-11-26,136,139,6,86,1
CSC090,2023-11-27,137,139,0,87,1
CSC090,2023-11-28,138,139,1,88,1
CSC090,2023-11-29,136,139,2,89,1
CSC091,2023-09-01,36,193,4,0,0
CSC091,2023-09-02,33,193,5,1,0
CSC091,2023-09-03,34,193,6,2,0
CSC091,2023-09-04,36,193,0,3,0
CSC091,2023-09-05,37,193,1,4,0
CSC091,2023-09-06,35,193,2,5,0
CSC091,2023-09-07,33,193,3,6,0
CSC091,2023-09-08,37,193,4,7,0
CSC091,2023-09-09,39,193,5,8,0
CSC091,2023-09-10,35,193,6,9,0
CSC091,2023-09-11,34,193,0,10,0
CSC091,2023-09-12,36,193,1,11,0
CSC091,2023-09-13,38,193,2,12,0
CSC091,2023-09-14,35,193,3,13,0
CSC091,2023-09-15,40,193,4,14,0
CSC091,2023-09-16,39,193,5,15,0
CSC091,2023-09-17,38,193,6,16,0
CSC091,2023-09-18,40,193,0,17,0
CSC091,2023-09-19,38,193,1,18,0
CSC091,2023-09-20,39,193,2,19,0
CSC091,2023-09-21,40,193,3,20,0
CSC091,2023-09-22,41,193,4,21,0
CSC091,2023-09-23,42,193,5,22,0
CSC091,2023-09-24,44,193,6,23,0
CSC091,2023-09-25,42,193,0,24,0
CSC091,2023-09-26,45,193,1,25,0
CSC091,2023-09-27,48,193,2,26,0
CSC091,2023-09-28,50,193,3,27,0
CSC091,2023-09-29,49,193,4,28,0
CSC091,2023-09-30,53,193,5,29,0
CSC091,2023-10-01,54,193,6,30,0
CSC091,2023-10-02,56,193,0,31,0
CSC091,2023-10-03,57,193,1,32,0
CSC091,2023-10-04,60,193,2,33,0
CSC091,2023-10-05,62,193,3,34,0
CSC091,2023-10-06,65,193,4,35,0
CSC091,2023-10-07,71,193,5,36,0
CSC091,2023-10-08,77,193,6,37,0
CSC091,2023-10-09,76,193,0,38,0
CSC091,2023-10-10,83,193,1,39,0
CSC091,2023-10-11,85,193,2,40,0
CSC091,2023-10-12,93,193,3,41,0
CSC091,2023-10-13,99,193,4,42,0
CSC091,2023-10-14,102,193,5,43,0
CSC091,2023-10-15,111,193,6,44,0
CSC091,2023-10-16,113,193,0,45,0
CSC091,2023-10-17,121,193,1,46,0
CSC091,2023-10-18,127,193,2,47,0
CSC091,2023-10-19,129,193,3,48,0
CSC091,2023-10-20,133,193,4,49,0
CSC091,2023-10-21,140,193,5,50,0
CSC091,2023-10-22,142,193,6,51,0
CSC091,2023-10-23,149,193,0,52,0
CSC091,2023-10-24,154,193,1,53,0
CSC091,2023-10-25,159,193,2,54,0
CSC091,2023-10-26,162,193,3,55,0
CSC091,2023-10-27,163,193,4,56,0
CSC091,2023-10-28,165,193,5,57,0
CSC091,2023-10-29,170,193,6,58,0
CSC091,2023-10-30,173,193,0,59,0
CSC091,2023-10-31,175,193,1,60,0
CSC091,2023-11-01,174,193,2,61,0
CSC091,2023-11-02,180,193,3,62,0
CSC091,2023-11-03,180,193,4,63,0
CSC091,2023-11-04,182,193,5,64,0
CSC091,2023-11-05,181,193,6,65,0
CSC091,2023-11-06,186,193,0,66,1
CSC091,2023-11-07,183,193,1,67,0
CSC091,2023-11-08,186,193,2,68,1
CSC091,2023-11-09,189,193,3,69,1
CSC091,2023-11-10,187,193,4,70,1
CSC091,2023-11-11,186,193,5,71,1
CSC091,2023-11-12,186,193,6,72,1
CSC091,2023-11-13,186,193,0,73,1
CSC091,2023-11-14,191,193,1,74,1
CSC091,2023-11-15,191,193,2,75,1
CSC091,2023-11-16,188,193,3,76,1
CSC091,2023-11-17,189,193,4,77,1
CSC091,2023-11-18,191,193,5,78,1
CSC091,2023-11-19,190,193,6,79,1
CSC091,2023-11-20,189,193,0,80,1
CSC091,2023-11-21,188,193,1,81,1
CSC091,2023-11-22,193,193,2,82,1
CSC091,2023-11-23,192,193,3,83,1
CSC091,2023-11-24,193,193,4,84,1
CSC091,2023-11-25,189,193,5,85,1
CSC091,2023-11-26,191,193,6,86,1
CSC091,2023-11-27,190,193,0,87,1
CSC091,2023-11-28,190,193,1,88,1
CSC091,2023-11-29,193,193,2,89,1
CSC092,2023-09-01,26,142,4,0,0
CSC092,2023-09-02,24,142,5,1,0
CSC092,2023-09-03,24,142,6,2,0
CSC092,2023-09-04,26,142,0,3,0
CSC092,2023-09-05,26,142,1,4,0
CSC092,2023-09-06,27,142,2,5,0
CSC092,2023-09-07,25,142,3,6,0
CSC092,2023-09-08,26,142,4,7,0
CSC092,2023-09-09,26,142,5,8,0
CSC092,2023-09-10,27,142,6,9,0
CSC092,2023-09-11,28,142,0,10,0
CSC092,2023-09-12,26,142,1,11,0
CSC092,2023-09-13,28,142,2,12,0
CSC092,2023-09-14,26,142,3,13,0
CSC092,2023-09-15,28,142,4,14,0
CSC092,2023-09-16,29,142,5,15,0
CSC092,2023-09-17,29,142,6,16,0
CSC092,2023-09-18,29,142,0,17,0
CSC092,2023-09-19,29,142,1,18,0
CSC092,2023-09-20,30,142,2,19,0
CSC092,2023-09-21,29,142,3,20,0
CSC092,2023-09-22,29,142,4,21,0
CSC092,2023-09-23,30,142,5,22,0
CSC092,2023-09-24,32,142,6,23,0
CSC092,2023-09-25,35,142,0,24,0
CSC092,2023-09-26,35,142,1,25,0
CSC092,2023-09-27,36,142,2,26,0
CSC092,2023-09-28,36,142,3,27,0
CSC092,2023-09-29,37,142,4,28,0
CSC092,2023-09-30,39,142,5,29,0
CSC092,2023-10-01,40,142,6,30,0
CSC092,2023-10-02,44,142,0,31,0
CSC092,2023-10-03,45,142,1,32,0
CSC092,2023-10-04,45,142,2,33,0
CSC092,2023-10-05,50,142,3,34,0
CSC092,2023-10-06,52,142,4,35,0
CSC092,2023-10-07,53,142,5,36,0
CSC092,2023-10-08,57,142,6,37,0
CSC092,2023-10-09,61,142,0,38,0
CSC092,2023-10-10,62,142,1,39,0
CSC092,2023-10-11,67,142,2,40,0
CSC092,2023-10-12,69,142,3,41,0
CSC092,2023-10-13,74,142,4,42,0
CSC092,2023-10-14,74,142,5,43,0
CSC092,2023-10-15,78,142,6,44,0
CSC092,2023-10-16,83,142,0,45,0
CSC092,2023-10-17,87,142,1,46,0
CSC092,2023-10-18,89,142,2,47,0
CSC092,2023-10-19,92,142,3,48,0
CSC092,2023-10-20,95,142,4,49,0
CSC092,2023-10-21,99,142,5,50,0
CSC092,2023-10-22,102,142,6,51,0
CSC092,2023-10-23,105,142,0,52,0
CSC092,2023-10-24,111,142,1,53,0
CSC092,2023-10-25,111,142,2,54,0
CSC092,2023-10-26,116,142,3,55,0
CSC092,2023-10-27,117,142,4,56,0
CSC092,2023-10-28,121,142,5,57,0
CSC092,2023-10-29,122,142,6,58,0
CSC092,2023-10-30,122,142,0,59,0
CSC092,2023-10-31,125,142,1,60,0
CSC092,2023-11-01,126,142,2,61,0
CSC092,2023-11-02,127,142,3,62,0
CSC092,2023-11-03,130,142,4,63,0
CSC092,2023-11-04,131,142,5,64,0
CSC092,2023-11-05,133,142,6,65,0
CSC092,2023-11-06,131,142,0,66,0
CSC092,2023-11-07,132,142,1,67,0
CSC092,2023-11-08,133,142,2,68,0
CSC092,2023-11-09,134,142,3,69,0
CSC092,2023-11-10,137,142,4,70,1
CSC092,2023-11-11,136,142,5,71,1
CSC092,2023-11-12,135,142,6,72,1
CSC092,2023-11-13,139,142,0,73,1
CSC092,2023-11-14,136,142,1,74,1
CSC092,2023-11-15,138,142,2,75,1
CSC092,2023-11-16,139,142,3,76,1
CSC092,2023-11-17,140,142,4,77,1
CSC092,2023-11-18,138,142,5,78,1
CSC092,2023-11-19,141,142,6,79,1
CSC092,2023-11-20,140,142,0,80,1
CSC092,2023-11-21,138,142,1,81,1
CSC092,2023-11-22,141,142,2,82,1
CSC092,2023-11-23,139,142,3,83,1
CSC092,2023-11-24,140,142,4,84,1
CSC092,2023-11-25,140,142,5,85,1
CSC092,2023-11-26,140,142,6,86,1
CSC092,2023-11-27,139,142,0,87,1
CSC092,2023-11-28,139,142,1,88,1
CSC092,2023-11-29,142,142,2,89,1
CSC093,2023-09-01,4,28,4,0,0
CSC093,2023-09-02,4,28,5,1,0
CSC093,2023-09-03,4,28,6,2,0
CSC093,2023-09-04,4,28,0,3,0
CSC093,2023-09-05,4,28,1,4,0
CSC093,2023-09-06,3,28,2,5,0
CSC093,2023-09-07,4,28,3,6,0
CSC093,2023-09-08,3,28,4,7,0
CSC093,2023-09-09,3,28,5,8,0
CSC093,2023-09-10,4,28,6,9,0
CSC093,2023-09-11,4,28,0,10,0
CSC093,2023-09-12,3,28,1,11,0
CSC093,2023-09-13,4,28,2,12,0
CSC093,2023-09-14,3,28,3,13,0
CSC093,2023-09-15,4,28,4,14,0
CSC093,2023-09-16,3,28,5,15,0
CSC093,2023-09-17,3,28,6,16,0
CSC093,2023-09-18,3,28,0,17,0
CSC093,2023-09-19,3,28,1,18,0
CSC093,2023-09-20,5,28,2,19,0
CSC093,2023-09-21,4,28,3,20,0
CSC093,2023-09-22,4,28,4,21,0
CSC093,2023-09-23,5,28,5,22,0
CSC093,2023-09-24,4,28,6,23,0
CSC093,2023-09-25,5,28,0,24,0
CSC093,2023-09-26,6,28,1,25,0
CSC093,2023-09-27,6,28,2,26,0
CSC093,2023-09-28,6,28,3,27,0
CSC093,2023-09-29,5,28,4,28,0
CSC093,2023-09-30,7,28,5,29,0
CSC093,2023-10-01,6,28,6,30,0
CSC093,2023-10-02,6,28,0,31,0
CSC093,2023-10-03,8,28,1,32,0
CSC093,2023-10-04,8,28,2,33,0
CSC093,2023-10-05,8,28,3,34,0
CSC093,2023-10-06,8,28,4,35,0
CSC093,2023-10-07,9,28,5,36,0
CSC093,2023-10-08,9,28,6,37,0
CSC093,2023-10-09,11,28,0,38,0
CSC093,2023-10-10,10,28,1,39,0
CSC093,2023-10-11,11,28,2,40,0
CSC093,2023-10-12,12,28,3,41,0
CSC093,2023-10-13,12,28,4,42,0
CSC093,2023-10-14,14,28,5,43,0
CSC093,2023-10-15,14,28,6,44,0
CSC093,2023-10-16,15,28,0,45,0
CSC093,2023-10-17,16,28,1,46,0
CSC093,2023-10-18,17,28,2,47,0
CSC093,2023-10-19,18,28,3,48,0
CSC093,2023-10-20,17,28,4,49,0
CSC093,2023-10-21,19,28,5,50,0
CSC093,2023-10-22,20,28,6,51,0
CSC093,2023-10-23,20,28,0,52,0
CSC093,2023-10-24,20,28,1,53,0
CSC093,2023-10-25,21,28,2,54,0
CSC093,2023-10-26,21,28,3,55,0
CSC093,2023-10-27,21,28,4,56,0
CSC093,2023-10-28,23,28,5,57,0
CSC093,2023-10-29,22,28,6,58,0
CSC093,2023-10-30,23,28,0,59,0
CSC093,2023-10-31,23,28,1,60,0
CSC093,2023-11-01,23,28,2,61,0
CSC093,2023-11-02,25,28,3,62,0
CSC093,2023-11-03,25,28,4,63,0
CSC093,2023-11-04,25,28,5,64,0
CSC093,2023-11-05,24,28,6,65,0
CSC093,2023-11-06,25,28,0,66,0
CSC093,2023-11-07,26,28,1,67,0
CSC093,2023-11-08,26,28,2,68,0
CSC093,2023-11-09,26,28,3,69,0
CSC093,2023-11-10,26,28,4,70,0
CSC093,2023-11-11,26,28,5,71,0
CSC093,2023-11-12,27,28,6,72,1
CSC093,2023-11-13,27,28,0,73,1
CSC093,2023-11-14,26,28,1,74,0
CSC093,2023-11-15,26,28,2,75,0
CSC093,2023-11-16,27,28,3,76,1
CSC093,2023-11-17,26,28,4,77,0
CSC093,2023-11-18,27,28,5,78,1
CSC093,2023-11-19,27,28,6,79,1
CSC093,2023-11-20,27,28,0,80,1
CSC093,2023-11-21,27,28,1,81,1
CSC093,2023-11-22,27,28,2,82,1
CSC093,2023-11-23,26,28,3,83,0
CSC093,2023-11-24,27,28,4,84,1
CSC093,2023-11-25,27,28,5,85,1
CSC093,2023-11-26,26,28,6,86,0
CSC093,2023-11-27,26,28,0,87,0
CSC093,2023-11-28,27,28,1,88,1
CSC093,2023-11-29,27,28,2,89,1
CSC094,2023-09-01,8,101,4,0,0
CSC094,2023-09-02,6,101,5,1,0
CSC094,2023-09-03,8,101,6,2,0
CSC094,2023-09-04,9,101,0,3,0
CSC094,2023-09-05,6,101,1,4,0
CSC094,2023-09-06,8,101,2,5,0
CSC094,2023-09-07,9,101,3,6,0
CSC094,2023-09-08,7,101,4,7,0
CSC094,2023-09-09,8,101,5,8,0
CSC094,2023-09-10,9,101,6,9,0
CSC094,2023-09-11,9,101,0,10,0
CSC094,2023-09-12,8,101,1,11,0
CSC094,2023-09-13,10,101,2,12,0
CSC094,2023-09-14,10,101,3,13,0
CSC094,2023-09-15,9,101,4,14,0
CSC094,2023-09-16,8,101,5,15,0
CSC094,2023-09-17,10,101,6,16,0
CSC094,2023-09-18,11,101,0,17,0
CSC094,2023-09-19,10,101,1,18,0
CSC094,2023-09-20,11,101,2,19,0
CSC094,2023-09-21,13,101,3,20,0
CSC094,2023-09-22,11,101,4,21,0
CSC094,2023-09-23,14,101,5,22,0
CSC094,2023-09-24,15,101,6,23,0
CSC094,2023-09-25,14,101,0,24,0
CSC094,2023-09-26,15,101,1,25,0
CSC094,2023-09-27,16,101,2,26,0
CSC094,2023-09-28,17,101,3,27,0
CSC094,2023-09-29,16,101,4,28,0
CSC094,2023-09-30,17,101,5,29,0
CSC094,2023-10-01,21,101,6,30,0
CSC094,2023-10-02,22,101,0,31,0
CSC094,2023-10-03,23,101,1,32,0
CSC094,2023-10-04,23,101,2,33,0
CSC094,2023-10-05,27,101,3,34,0
CSC094,2023-10-06,29,101,4,35,0
CSC094,2023-10-07,29,101,5,36,0
CSC094,2023-10-08,34,101,6,37,0
CSC094,2023-10-09,34,101,0,38,0
CSC094,2023-10-10,38,101,1,39,0
CSC094,2023-10-11,39,101,2,40,0
CSC094,2023-10-12,43,101,3,41,0
CSC094,2023-10-13,44,101,4,42,0
CSC094,2023-10-14,46,101,5,43,0
CSC094,2023-10-15,50,101,6,44,0
CSC094,2023-10-16,53,101,0,45,0
CSC094,2023-10-17,55,101,1,46,0
CSC094,2023-10-18,61,101,2,47,0
CSC094,2023-10-19,62,101,3,48,0
CSC094,2023-10-20,65,101,4,49,0
CSC094,2023-10-21,68,101,5,50,0
CSC094,2023-10-22,71,101,6,51,0
CSC094,2023-10-23,71,101,0,52,0
CSC094,2023-10-24,75,101,1,53,0
CSC094,2023-10-25,76,101,2,54,0
CSC094,2023-10-26,78,101,3,55,0
CSC094,2023-10-27,81,101,4,56,0
CSC094,2023-10-28,84,101,5,57,0
CSC094,2023-10-29,82,101,6,58,0
CSC094,2023-10-30,86,101,0,59,0
CSC094,2023-10-31,87,101,1,60,0
CSC094,2023-11-01,87,101,2,61,0
CSC094,2023-11-02,91,101,3,62,0
CSC094,2023-11-03,90,101,4,63,0
CSC094,2023-11-04,93,101,5,64,0
CSC094,2023-11-05,91,101,6,65,0
CSC094,2023-11-06,92,101,0,66,0
CSC094,2023-11-07,94,101,1,67,0
CSC094,2023-11-08,93,101,2,68,0
CSC094,2023-11-09,94,101,3,69,0
CSC094,2023-11-10,95,101,4,70,0
CSC094,2023-11-11,97,101,5,71,1
CSC094,2023-11-12,97,101,6,72,1
CSC094,2023-11-13,95,101,0,73,0
CSC094,2023-11-14,97,101,1,74,1
CSC094,2023-11-15,97,101,2,75,1
CSC094,2023-11-16,99,101,3,76,1
CSC094,2023-11-17,99,101,4,77,1
CSC094,2023-11-18,100,101,5,78,1
CSC094,2023-11-19,100,101,6,79,1
CSC094,2023-11-20,100,101,0,80,1
CSC094,2023-11-21,97,101,1,81,1
CSC094,2023-11-22,97,101,2,82,1
CSC094,2023-11-23,100,101,3,83,1
CSC094,2023-11-24,99,101,4,84,1
CSC094,2023-11-25,98,101,5,85,1
CSC094,2023-11-26,99,101,6,86,1
CSC094,2023-11-27,101,101,0,87,1
CSC094,2023-11-28,101,101,1,88,1
CSC094,2023-11-29,98,101,2,89,1
CSC095,2023-09-01,12,86,4,0,0
CSC095,2023-09-02,12,86,5,1,0
CSC095,2023-09-03,12,86,6,2,0
CSC095,2023-09-04,11,86,0,3,0
CSC095,2023-09-05,12,86,1,4,0
CSC095,2023-09-06,12,86,2,5,0
CSC095,2023-09-07,11,86,3,6,0
CSC095,2023-09-08,11,86,4,7,0
CSC095,2023-09-09,11,86,5,8,0
CSC095,2023-09-10,12,86,6,9,0
CSC095,2023-09-11,11,86,0,10,0
CSC095,2023-09-12,13,86,1,11,0
CSC095,2023-09-13,13,86,2,12,0
CSC095,2023-09-14,12,86,3,13,0
CSC095,2023-09-15,12,86,4,14,0
CSC095,2023-09-16,13,86,5,15,0
CSC095,2023-09-17,13,86,6,16,0
CSC095,2023-09-18,13,86,0,17,0
CSC095,2023-09-19,14,86,1,18,0
CSC095,2023-09-20,14,86,2,19,0
CSC095,2023-09-21,15,86,3,20,0
CSC095,2023-09-22,14,86,4,21,0
CSC095,2023-09-23,16,86,5,22,0
CSC095,2023-09-24,15,86,6,23,0
CSC095,2023-09-25,17,86,0,24,0
CSC095,2023-09-26,16,86,1,25,0
CSC095,2023-09-27,18,86,2,26,0
CSC095,2023-09-28,19,86,3,27,0
CSC095,2023-09-29,20,86,4,28,0
CSC095,2023-09-30,20,86,5,29,0
CSC095,2023-10-01,21,86,6,30,0
CSC095,2023-10-02,23,86,0,31,0
CSC095,2023-10-03,24,86,1,32,0
CSC095,2023-10-04,24,86,2,33,0
CSC095,2023-10-05,27,86,3,34,0
CSC095,2023-10-06,27,86,4,35,0
CSC095,2023-10-07,30,86,5,36,0
CSC095,2023-10-08,31,86,6,37,0
CSC095,2023-10-09,33,86,0,38,0
CSC095,2023-10-10,35,86,1,39,0
CSC095,2023-10-11,37,86,2,40,0
CSC095,2023-10-12,39,86,3,41,0
CSC095,2023-10-13,41,86,4,42,0
CSC095,2023-10-14,43,86,5,43,0
CSC095,2023-10-15,45,86,6,44,0
CSC095,2023-10-16,49,86,0,45,0
CSC095,2023-10-17,51,86,1,46,0
CSC095,2023-10-18,52,86,2,47,0
CSC095,2023-10-19,55,86,3,48,0
CSC095,2023-10-20,57,86,4,49,0
CSC095,2023-10-21,60,86,5,50,0
CSC095,2023-10-22,62,86,6,51,0
CSC095,2023-10-23,64,86,0,52,0
CSC095,2023-10-24,64,86,1,53,0
CSC095,2023-10-25,66,86,2,54,0
CSC095,2023-10-26,68,86,3,55,0
CSC095,2023-10-27,70,86,4,56,0
CSC095,2023-10-28,72,86,5,57,0
CSC095,2023-10-29,72,86,6,58,0
CSC095,2023-10-30,74,86,0,59,0
CSC095,2023-10-31,75,86,1,60,0
CSC095,2023-11-01,76,86,2,61,0
CSC095,2023-11-02,77,86,3,62,0
CSC095,2023-11-03,77,86,4,63,0
CSC095,2023-11-04,78,86,5,64,0
CSC095,2023-11-05,80,86,6,65,0
CSC095,2023-11-06,80,86,0,66,0
CSC095,2023-11-07,80,86,1,67,0
CSC095,2023-11-08,81,86,2,68,0
CSC095,2023-11-09,81,86,3,69,0
CSC095,2023-11-10,82,86,4,70,1
CSC095,2023-11-11,83,86,5,71,1
CSC095,2023-11-12,82,86,6,72,1
CSC095,2023-11-13,83,86,0,73,1
CSC095,2023-11-14,84,86,1,74,1
CSC095,2023-11-15,84,86,2,75,1
CSC095,2023-11-16,83,86,3,76,1
CSC095,2023-11-17,84,86,4,77,1
CSC095,2023-11-18,83,86,5,78,1
CSC095,2023-11-19,84,86,6,79,1
CSC095,2023-11-20,85,86,0,80,1
CSC095,2023-11-21,84,86,1,81,1
CSC095,2023-11-22,85,86,2,82,1
CSC095,2023-11-23,84,86,3,83,1
CSC095,2023-11-24,84,86,4,84,1
CSC095,2023-11-25,84,86,5,85,1
CSC095,2023-11-26,84,86,6,86,1
CSC095,2023-11-27,84,86,0,87,1
CSC095,2023-11-28,84,86,1,88,1
CSC095,2023-11-29,84,86,2,89,1
CSC096,2023-09-01,7,62,4,0,0
CSC096,2023-09-02,7,62,5,1,0
CSC096,2023-09-03,6,62,6,2,0
CSC096,2023-09-04,6,62,0,3,0
CSC096,2023-09-05,7,62,1,4,0
CSC096,2023-09-06,7,62,2,5,0
CSC096,2023-09-07,7,62,3,6,0
CSC096,2023-09-08,8,62,4,7,0
CSC096,2023-09-09,8,62,5,8,0
CSC096,2023-09-10,7,62,6,9,0
CSC096,2023-09-11,7,62,0,10,0
CSC096,2023-09-12,7,62,1,11,0
CSC096,2023-09-13,8,62,2,12,0
CSC096,2023-09-14,9,62,3,13,0
CSC096,2023-09-15,8,62,4,14,0
CSC096,2023-09-16,8,62,5,15,0
CSC096,2023-09-17,9,62,6,16,0
CSC096,2023-09-18,9,62,0,17,0
CSC096,2023-09-19,10,62,1,18,0
CSC096,2023-09-20,10,62,2,19,0
CSC096,2023-09-21,11,62,3,20,0
CSC096,2023-09-22,10,62,4,21,0
CSC096,2023-09-23,11,62,5,22,0
